frp,lat,lon,grid,occurred_time
11.85,28.748723,120.084962,23734356,2022-07-10
5.42,28.397674,118.055635,22698898,2022-07-10
12.66,28.3745,117.865763,22599230,2022-07-10
9.54,28.430248,118.151598,22748735,2022-07-10
9.39,28.417682,117.879251,22610309,2022-07-10
5.95,28.393098,117.580127,22455270,2022-07-10
11.35,28.328794,117.235367,22278079,2022-07-10
9.7,28.361481,117.387903,22355600,2022-07-10
6.21,28.333383,117.217491,22272542,2022-07-10
11.82,28.338178,117.221947,22272543,2022-07-10
6.12,28.34197,117.220998,22272543,2022-07-10
6.12,28.345761,117.220099,22272544,2022-07-10
6.37,28.078539,115.789925,21541630,2022-07-10
3.84,28.602367,118.505429,22925938,2022-07-10
8.2,28.623495,118.550334,22948089,2022-07-10
8.06,28.622675,118.545726,22948088,2022-07-10
7.85,28.859759,119.882656,23629166,2022-07-10
12.14,28.859063,119.878524,23629166,2022-07-10
5.71,28.618831,118.503418,22925940,2022-07-10
7.51,28.865124,119.872887,23623629,2022-07-10
7.68,28.632508,118.538678,22942553,2022-07-10
3.71,28.642342,118.531621,22942554,2022-07-10
3.78,28.65136,118.519911,22937018,2022-07-10
3.78,28.650553,118.515318,22931481,2022-07-10
2.81,28.588632,118.171871,22759827,2022-07-10
5.19,28.656039,118.504507,22925944,2022-07-10
6.86,28.663647,118.526679,22937019,2022-07-10
5.84,28.667202,118.525882,22937019,2022-07-10
7.11,28.886358,119.769202,23568262,2022-07-10
3.32,28.890459,119.772637,23573799,2022-07-10
3.32,28.893842,119.771879,23573800,2022-07-10
6.17,28.924234,119.933233,23656858,2022-07-10
8.77,28.922757,119.90347,23640247,2022-07-10
7.34,28.947077,119.902483,23640250,2022-07-10
8.1,28.651622,118.183775,22765371,2022-07-10
5.08,28.958541,119.840213,23607029,2022-07-10
5.08,28.957849,119.836055,23607029,2022-07-10
11.63,28.954354,119.815286,23595954,2022-07-10
14.16,28.957738,119.814548,23595955,2022-07-10
7.71,28.850792,119.171352,23263723,2022-07-10
7.61,28.968694,119.83804,23607030,2022-07-10
8.05,28.854246,119.170574,23263723,2022-07-10
8.24,28.683767,118.216052,22781985,2022-07-10
8.96,28.794165,118.726624,23042237,2022-07-10
2.04,28.336227,116.262879,21785287,2022-07-10
2.04,28.335446,116.258919,21785286,2022-07-10
10.68,28.455069,116.852018,22084298,2022-07-10
5.5,28.872349,118.965102,23164059,2022-07-10
4.8,28.284956,115.702664,21497357,2022-07-10
9.39,28.886262,118.878498,23119765,2022-07-10
9.32,28.886901,118.879727,23119765,2022-07-10
3.72,28.946173,119.009525,23186215,2022-07-10
9.82,28.93593,118.951903,23152992,2022-07-10
9.44,29.045238,119.415918,23391095,2022-07-10
11.01,28.882584,118.484318,22914895,2022-07-10
8.57,29.014533,119.216866,23291426,2022-07-10
7.96,29.061383,119.385618,23374486,2022-07-10
7.87,29.066756,119.375498,23368950,2022-07-10
14.75,29.124324,119.696633,23535066,2022-07-10
4.77,29.060776,119.278328,23319116,2022-07-10
4.77,29.064208,119.277567,23319117,2022-07-10
5.44,29.201124,120.085039,23734407,2022-07-10
6.13,29.063368,119.279239,23319117,2022-07-10
3.38,29.062614,119.274915,23319116,2022-07-10
2.3,28.455635,115.931106,21613653,2022-07-10
5.58,29.111799,119.393557,23380029,2022-07-10
5.82,29.098369,119.316266,23341268,2022-07-10
7.33,29.083082,119.207557,23285897,2022-07-10
4.46,29.11015,119.322549,23341270,2022-07-10
5.7,28.491165,115.874064,21585972,2022-07-10
10.18,28.521295,115.875084,21585975,2022-07-10
7.26,29.609196,121.86081,24636983,2022-07-10
7.68,29.451749,120.613175,24000211,2022-07-10
3.87,29.500914,120.899417,24144178,2022-07-10
4.31,29.508147,120.902007,24149716,2022-07-10
10.87,29.275655,119.464343,23413269,2022-07-10
9.58,29.597855,121.430199,24415502,2022-07-10
11.04,29.516523,120.846975,24122032,2022-07-10
6.84,29.700961,121.8595,24636993,2022-07-10
6.42,29.574015,120.93001,24160797,2022-07-10
3.48,29.72633,121.870669,24642533,2022-07-10
3.48,29.725735,121.866737,24636996,2022-07-10
3.43,29.736184,121.868724,24642534,2022-07-10
7.82,29.678874,121.491359,24448733,2022-07-10
3.43,29.739475,121.868075,24642535,2022-07-10
7.11,29.627105,120.877992,24138655,2022-07-10
8.32,29.629527,120.828322,24110971,2022-07-10
3.43,29.56726,120.332022,23856262,2022-07-10
3.43,29.566592,120.327976,23856262,2022-07-10
7.8,29.56948,120.331381,23856262,2022-07-10
8.64,29.871631,122.252254,24836344,2022-07-10
5.27,29.800387,121.730134,24570561,2022-07-10
7.26,29.810237,121.728173,24570562,2022-07-10
9.34,29.792475,121.455997,24432135,2022-07-10
8.16,29.891101,121.477234,24443220,2022-07-10
7.15,29.895885,121.464124,24432146,2022-07-10
7.38,29.957732,121.670786,24537356,2022-07-10
8.5,29.78595,120.41982,23900582,2022-07-10
13.52,29.757679,120.224765,23800913,2022-07-10
8.65,29.789271,120.419111,23900582,2022-07-10
4.56,29.802969,120.461948,23922732,2022-07-10
3.29,30.069961,122.16963,24792071,2022-07-10
3.29,30.069379,122.16566,24792071,2022-07-10
8.39,29.799871,120.421009,23900584,2022-07-10
7.64,29.90769,121.079017,24238353,2022-07-10
9.14,29.802461,120.4209,23900584,2022-07-10
5.16,29.246422,117.178623,22250496,2022-07-10
8.54,29.976782,121.370735,24387859,2022-07-10
4.79,30.058901,121.890585,24653644,2022-07-10
5.07,30.058314,121.886639,24648107,2022-07-10
5.62,30.053031,121.851137,24631496,2022-07-10
4.83,30.014782,121.598504,24504140,2022-07-10
4.79,30.062191,121.889926,24653645,2022-07-10
2.67,29.253472,117.132968,22228349,2022-07-10
1.89,28.298876,112.588412,19913776,2022-07-10
1.89,28.298158,112.585254,19913776,2022-07-10
4.0,30.021947,121.556475,24481993,2022-07-10
8.28,29.99237,121.318568,24360176,2022-07-10
4.61,29.946407,120.980625,24188524,2022-07-10
7.95,29.890721,120.630011,24011334,2022-07-10
5.11,29.957307,121.027712,24210673,2022-07-10
3.61,29.950958,120.98791,24194061,2022-07-10
3.61,29.950327,120.983916,24188524,2022-07-10
4.61,29.949696,120.979943,24188524,2022-07-10
7.99,30.052112,121.599137,24504145,2022-07-10
6.89,30.054793,121.594529,24498608,2022-07-10
7.75,30.143221,122.15971,24786542,2022-07-10
4.27,30.14924,122.154462,24786542,2022-07-10
6.49,30.027678,121.327691,24365717,2022-07-10
6.31,30.144097,122.028871,24720098,2022-07-10
7.51,30.081684,121.54852,24476463,2022-07-10
3.53,29.957601,120.727663,24061174,2022-07-10
9.95,30.041259,121.215404,24310348,2022-07-10
6.82,30.105326,121.589127,24498614,2022-07-10
9.94,30.120555,121.577931,24493078,2022-07-10
9.58,30.123555,121.552952,24482005,2022-07-10
8.73,30.128624,121.564126,24487542,2022-07-10
6.07,30.131906,121.563468,24487542,2022-07-10
9.05,30.152538,121.543071,24476471,2022-07-10
7.66,30.072297,120.979802,24188538,2022-07-10
7.84,30.103061,121.088454,24243911,2022-07-10
9.29,30.137315,121.244676,24321433,2022-07-10
6.91,29.800217,119.125901,23241681,2022-07-10
2.12,30.06582,120.681194,24033501,2022-07-10
7.17,30.30893,122.17744,24797634,2022-07-10
8.72,30.128378,120.9685,24183007,2022-07-10
4.81,30.079182,120.359003,23872930,2022-07-10
9.16,29.72069,118.251242,22798712,2022-07-10
5.19,30.128682,120.626496,24005823,2022-07-10
7.54,29.935456,119.446787,23407806,2022-07-10
13.96,30.133258,120.526188,23955991,2022-07-10
12.25,30.07846,120.065301,23723431,2022-07-10
8.04,30.17989,120.669589,24027977,2022-07-10
9.49,29.78428,118.261874,22804256,2022-07-10
9.36,30.193796,120.650073,24022441,2022-07-10
12.58,29.798421,118.258556,22804257,2022-07-10
13.0,30.219709,120.383377,23884019,2022-07-10
12.98,29.898233,118.469423,22909471,2022-07-10
16.11,29.895864,118.455792,22903934,2022-07-10
15.44,29.895083,118.451263,22898397,2022-07-10
8.11,30.221779,120.332716,23856334,2022-07-10
16.02,30.270431,120.576262,23983691,2022-07-10
14.23,30.271819,120.563567,23978154,2022-07-10
5.1,30.254929,120.267379,23823116,2022-07-10
3.37,29.852576,117.76823,22549561,2022-07-10
5.75,30.334287,120.504835,23944939,2022-07-10
8.03,30.351619,120.484605,23933867,2022-07-10
8.01,30.355825,120.405629,23895108,2022-07-10
8.12,30.053229,118.582389,22964859,2022-07-10
6.28,30.04928,118.559997,22953784,2022-07-10
3.22,29.581282,115.871824,21586093,2022-07-10
3.75,30.456846,120.761176,24077841,2022-07-10
5.6,30.385907,120.210957,23795446,2022-07-10
5.6,30.385253,120.206858,23795446,2022-07-10
8.1,30.446651,120.5687,23978174,2022-07-10
3.42,30.475787,120.666135,24028010,2022-07-10
6.51,30.370594,119.990355,23684704,2022-07-10
9.72,30.373922,119.989633,23684704,2022-07-10
7.35,30.397483,120.01486,23695781,2022-07-10
3.81,30.476497,120.37188,23878511,2022-07-10
6.93,30.575188,120.670382,24028021,2022-07-10
4.28,30.537785,120.43382,23911740,2022-07-10
11.61,30.510743,120.138172,23756701,2022-07-10
6.61,30.728156,121.322398,24360258,2022-07-10
8.04,30.582148,120.350042,23867449,2022-07-10
6.27,30.586772,120.357413,23872986,2022-07-10
5.3,30.662722,120.813865,24105549,2022-07-10
12.8,30.589425,120.352657,23867449,2022-07-10
9.05,30.59473,120.343153,23861913,2022-07-10
3.88,30.702995,120.941277,24166460,2022-07-10
9.27,30.703938,120.903991,24149849,2022-07-10
2.58,30.640909,120.395925,23889603,2022-07-10
2.3,29.781168,115.516474,21403394,2022-07-10
7.92,29.806972,115.625844,21458767,2022-07-10
9.27,30.681038,120.520235,23956052,2022-07-10
5.92,29.806661,115.625554,21458767,2022-07-10
5.67,30.494185,119.145256,23252832,2022-07-10
9.64,30.574907,119.539708,23452173,2022-07-10
5.73,30.92085,121.676355,24543000,2022-07-10
4.55,30.917494,121.63178,24520852,2022-07-10
3.14,30.74352,120.506672,23944985,2022-07-10
3.14,30.746824,120.505975,23944985,2022-07-10
2.79,30.70877,120.226111,23806556,2022-07-10
9.56,30.887798,121.256337,24327054,2022-07-10
6.39,30.981475,121.648399,24526396,2022-07-10
3.8,30.792864,120.430608,23906231,2022-07-10
2.84,30.657508,119.60885,23490941,2022-07-10
3.13,30.656116,119.600574,23485404,2022-07-10
3.8,30.796813,120.433922,23911768,2022-07-10
2.84,30.660869,119.608131,23490941,2022-07-10
2.84,30.660168,119.603982,23485404,2022-07-10
5.49,30.816263,120.492035,23939456,2022-07-10
3.54,29.902804,115.472656,21381260,2022-07-10
6.24,29.901945,115.468439,21381260,2022-07-10
4.59,30.857472,120.644897,24016978,2022-07-10
3.53,31.053333,121.880937,24648218,2022-07-10
3.53,31.052747,121.876924,24642681,2022-07-10
2.75,30.603084,119.059561,23208548,2022-07-10
6.34,31.056039,121.876275,24642681,2022-07-10
6.5,30.926007,120.97343,24183096,2022-07-10
6.63,30.858716,120.545123,23967145,2022-07-10
8.79,30.857456,120.537099,23961608,2022-07-10
4.52,30.876319,120.570371,23978221,2022-07-10
5.45,30.875845,120.545603,23967147,2022-07-10
4.42,30.977643,120.95469,24177565,2022-07-10
5.05,30.968399,120.808181,24100046,2022-07-10
5.68,30.958161,120.657127,24022526,2022-07-10
10.54,30.793469,119.644009,23507567,2022-07-10
6.05,30.925969,120.431707,23906246,2022-07-10
5.96,30.922172,120.386668,23884097,2022-07-10
6.59,30.800171,119.642498,23507568,2022-07-10
3.76,30.99523,120.740547,24066827,2022-07-10
6.61,30.990153,120.70847,24050215,2022-07-10
10.37,31.015734,120.719649,24055755,2022-07-10
8.67,30.978404,120.482803,23933937,2022-07-10
8.72,31.075965,121.062345,24227409,2022-07-10
7.62,30.446687,117.242285,22283852,2022-07-10
4.17,30.928409,119.944304,23662618,2022-07-10
5.42,30.930888,119.87571,23623859,2022-07-10
4.83,31.084665,120.788643,24088985,2022-07-10
7.82,31.069911,120.609241,24000391,2022-07-10
6.87,30.521856,117.255303,22289397,2022-07-10
4.42,31.068006,120.402081,23895188,2022-07-10
5.54,30.525517,117.254403,22289397,2022-07-10
5.54,30.530099,117.258525,22289398,2022-07-10
5.74,30.534681,117.262638,22294935,2022-07-10
6.45,31.166927,120.705379,24050235,2022-07-10
4.07,31.251705,121.208175,24304946,2022-07-10
6.26,30.142378,114.970871,21126585,2022-07-10
4.08,30.202652,115.157315,21220720,2022-07-10
6.23,31.038416,119.53086,23452224,2022-07-10
8.29,30.721649,117.665831,22499825,2022-07-10
10.34,30.719002,117.651304,22494288,2022-07-10
7.98,31.048488,119.528619,23446688,2022-07-10
3.9,30.725229,117.66492,22499826,2022-07-10
3.9,30.72435,117.66008,22494288,2022-07-10
5.86,30.768189,117.883153,22610570,2022-07-10
3.9,30.72792,117.659189,22494289,2022-07-10
10.06,30.727988,117.638995,22483215,2022-07-10
9.8,30.734202,117.652598,22494290,2022-07-10
5.38,30.737782,117.651726,22494290,2022-07-10
5.38,30.736904,117.646888,22488753,2022-07-10
6.58,30.736026,117.64206,22488753,2022-07-10
5.25,31.401034,121.660064,24531980,2022-07-10
5.74,30.750057,117.650505,22494291,2022-07-10
6.29,30.946686,118.722011,23036939,2022-07-10
9.32,30.952178,118.651812,23003718,2022-07-10
5.76,31.418985,121.458618,24432316,2022-07-10
7.39,30.741354,117.398792,22361402,2022-07-10
5.66,30.819168,117.803501,22571817,2022-07-10
5.5,30.746769,117.407596,22366940,2022-07-10
6.79,31.388438,121.167685,24282813,2022-07-10
9.09,30.841516,117.78329,22560745,2022-07-10
4.38,31.448271,121.427919,24415708,2022-07-10
5.03,31.452158,121.431255,24415708,2022-07-10
5.41,31.399427,121.062202,24227445,2022-07-10
3.5,31.018694,118.705119,23031410,2022-07-10
9.22,30.851466,117.756026,22544136,2022-07-10
8.43,31.025927,118.726293,23042485,2022-07-10
8.84,31.177719,119.586414,23479925,2022-07-10
4.94,31.126321,119.192346,23275050,2022-07-10
8.38,31.12695,119.193134,23275050,2022-07-10
3.6,30.902274,117.7804,22560752,2022-07-10
5.68,30.905827,117.779531,22555216,2022-07-10
4.94,31.545563,121.556849,24482163,2022-07-10
7.89,30.923581,117.775128,22555218,2022-07-10
6.11,31.524036,121.255501,24327124,2022-07-10
5.13,31.320562,119.897564,23634977,2022-07-10
6.38,30.991764,117.783254,22560762,2022-07-10
5.7,31.491414,120.64591,24017049,2022-07-10
6.03,31.588806,121.209862,24304984,2022-07-10
2.76,31.499601,120.590044,23989365,2022-07-10
10.63,31.379018,119.838949,23607298,2022-07-10
8.41,31.059316,117.960052,22649362,2022-07-10
3.25,31.596263,121.080222,24238540,2022-07-10
4.25,31.122237,118.209097,22776720,2022-07-10
7.26,31.525617,120.538788,23961683,2022-07-10
8.6,31.545028,120.576175,23983833,2022-07-10
2.6,31.63912,121.11684,24255156,2022-07-10
3.6,31.120799,117.954857,22649369,2022-07-10
4.54,31.461366,119.922629,23651603,2022-07-10
5.12,31.160141,118.073062,22704743,2022-07-10
7.22,31.483797,119.897059,23634995,2022-07-10
3.03,31.593309,120.557997,23972764,2022-07-10
2.79,30.520826,114.694031,20988202,2022-07-10
2.79,30.519868,114.689501,20982665,2022-07-10
2.79,30.524037,114.688339,20982665,2022-07-10
6.16,31.189789,118.075447,22710283,2022-07-10
8.99,31.545775,120.108127,23745742,2022-07-10
9.46,31.448541,119.493721,23430122,2022-07-10
6.65,31.619791,120.531571,23961693,2022-07-10
5.44,31.221916,118.153638,22749046,2022-07-10
2.1,31.677523,120.880783,24138884,2022-07-10
5.44,31.225409,118.1528,22749046,2022-07-10
6.62,31.224606,118.148241,22743509,2022-07-10
10.31,31.446907,119.420508,23391363,2022-07-10
7.4,31.495511,119.715587,23546404,2022-07-10
6.56,31.228902,118.151962,22749047,2022-07-10
10.31,31.450248,119.419739,23391363,2022-07-10
3.13,31.117612,117.471908,22400203,2022-07-10
4.62,31.614237,120.173001,23778971,2022-07-10
3.62,31.613594,120.168943,23773434,2022-07-10
5.74,31.616854,120.169153,23773435,2022-07-10
4.46,31.496065,119.39312,23380294,2022-07-10
12.14,31.584796,119.909634,23640543,2022-07-10
4.97,31.708053,120.659142,24022610,2022-07-10
9.91,31.615548,120.013281,23695917,2022-07-10
6.58,31.625472,120.011086,23695918,2022-07-10
12.2,31.630733,120.001431,23690381,2022-07-10
6.9,31.804821,121.021003,24210879,2022-07-10
6.18,31.601222,119.735816,23551953,2022-07-10
8.69,31.599854,119.727544,23551953,2022-07-10
6.6,31.602499,119.722681,23546416,2022-07-10
6.51,31.686585,120.221045,23801128,2022-07-10
8.65,31.648441,119.921005,23646087,2022-07-10
4.21,31.688377,120.060786,23718073,2022-07-10
4.21,31.687709,120.056711,23718073,2022-07-10
1.34,31.883621,121.294961,24349312,2022-07-10
5.76,31.84528,121.041656,24221957,2022-07-10
11.22,31.698274,120.079752,23729148,2022-07-10
8.37,31.675598,119.919228,23646090,2022-07-10
8.58,30.613324,114.158337,20711362,2022-07-10
7.94,31.704882,120.078302,23729149,2022-07-10
9.07,31.695599,120.021038,23701463,2022-07-10
10.94,31.678246,119.91439,23646091,2022-07-10
8.56,31.709499,120.085734,23734686,2022-07-10
8.35,31.68288,119.921858,23651628,2022-07-10
6.37,31.685439,119.921168,23646091,2022-07-10
4.82,31.750138,120.257348,23817746,2022-07-10
3.49,31.22685,117.243094,22283938,2022-07-10
7.51,30.614364,114.158886,20711362,2022-07-10
6.67,31.722739,120.002141,23690392,2022-07-10
3.44,30.615753,114.122819,20694751,2022-07-10
6.33,31.752563,120.122495,23751302,2022-07-10
7.0,31.711897,119.851621,23612872,2022-07-10
2.97,30.72502,114.553769,20916243,2022-07-10
6.95,31.808882,120.433301,23911881,2022-07-10
4.36,30.729195,114.552513,20916244,2022-07-10
2.65,30.740003,114.583212,20927319,2022-07-10
6.34,30.745143,114.586619,20932857,2022-07-10
9.04,31.567805,118.863517,23108989,2022-07-10
6.17,30.72322,114.373969,20822114,2022-07-10
3.85,31.942106,121.008429,24205357,2022-07-10
5.72,31.843402,120.350441,23867589,2022-07-10
3.98,31.821459,120.212426,23795606,2022-07-10
5.72,31.847347,120.353776,23867589,2022-07-10
1.99,31.82924,120.240093,23812217,2022-07-10
4.99,31.811926,120.130514,23756845,2022-07-10
4.42,31.581936,118.598768,22976103,2022-07-10
3.86,31.978194,120.997421,24194287,2022-07-10
2.3,31.852096,120.147826,23762387,2022-07-10
13.55,31.88813,120.202917,23790076,2022-07-10
7.68,31.919337,120.334734,23862060,2022-07-10
9.5,31.967414,120.62075,24006028,2022-07-10
4.74,31.872578,119.999568,23690408,2022-07-10
9.17,31.94839,120.454073,23917434,2022-07-10
5.44,31.78917,119.466591,23419086,2022-07-10
4.65,31.979796,120.634785,24011566,2022-07-10
4.65,31.979161,120.63075,24011566,2022-07-10
4.99,31.79115,119.457508,23413549,2022-07-10
5.64,31.980549,120.617919,24006029,2022-07-10
5.64,31.979917,120.613887,24000492,2022-07-10
5.04,31.942362,120.329698,23856526,2022-07-10
6.86,31.941714,120.325632,23856526,2022-07-10
5.04,31.946307,120.333043,23856526,2022-07-10
6.12,31.516782,117.758786,22549747,2022-07-10
8.36,31.558223,117.971824,22654954,2022-07-10
6.74,31.556561,117.962542,22649417,2022-07-10
7.05,31.88042,119.857629,23618428,2022-07-10
5.65,31.561722,117.970992,22654955,2022-07-10
8.58,31.676543,118.472353,22909669,2022-07-10
9.25,31.691787,118.477866,22915208,2022-07-10
3.31,31.48377,117.261373,22295041,2022-07-10
3.31,31.487371,117.260453,22295041,2022-07-10
2.71,31.991686,120.14724,23762402,2022-07-10
2.82,31.929403,119.740936,23557527,2022-07-10
9.55,31.820508,119.02182,23192072,2022-07-10
6.45,31.944385,119.664638,23518769,2022-07-10
7.63,31.751494,118.514129,22931826,2022-07-10
9.57,32.124405,120.446689,23917453,2022-07-10
7.81,31.393708,116.268032,21785627,2022-07-10
4.72,32.050259,119.749144,23563077,2022-07-10
8.45,31.891574,118.610476,22981674,2022-07-10
6.79,31.913884,118.620133,22987214,2022-07-10
5.27,32.107804,119.72832,23552009,2022-07-10
7.37,31.647986,117.08565,22206467,2022-07-10
4.86,32.119699,119.717064,23546474,2022-07-10
4.93,31.688026,117.158635,22239694,2022-07-10
3.54,31.694327,117.151855,22239694,2022-07-10
9.96,31.796143,117.56764,22450112,2022-07-10
4.02,31.825862,117.391757,22361523,2022-07-10
7.58,31.836536,117.409249,22367061,2022-07-10
7.59,31.660488,116.470366,21890860,2022-07-10
1.53,31.828497,117.345461,22333838,2022-07-10
7.7,31.665216,116.474694,21890860,2022-07-10
3.74,31.805057,117.177594,22250781,2022-07-10
3.74,31.804156,117.172672,22250781,2022-07-10
6.31,31.674642,116.483257,21896398,2022-07-10
1.81,31.836503,117.328198,22328302,2022-07-10
7.72,31.811358,117.170876,22245244,2022-07-10
7.07,32.14862,119.063984,23214257,2022-07-10
8.09,32.102032,118.789377,23070290,2022-07-10
2.38,32.248008,119.624042,23496655,2022-07-10
3.97,32.189087,119.265286,23313927,2022-07-10
4.49,32.251327,119.623282,23496655,2022-07-10
5.96,32.258516,119.582976,23474508,2022-07-10
5.59,32.25646,119.549068,23457897,2022-07-10
4.83,32.163794,118.864319,23109056,2022-07-10
4.83,32.163071,118.860007,23109056,2022-07-10
3.44,32.164412,118.865278,23109056,2022-07-10
2.92,31.854314,117.11605,22217564,2022-07-10
5.18,31.858736,117.099365,22212028,2022-07-10
9.23,32.321973,119.723988,23546496,2022-07-10
